Reviews,Sentiment
fehmiyaan or bhi barh gayn khushqismati smajhi jati hay jab ghar ka gate junoob ki taraf ho,1
mainay kaghaz per bhi bana kar dekhin aankhain uski,1
koi tujhsa ho to phir naam bhi tujh sa rakhy,1
koi jb hns k milta hai mujy tm yad aaty ho,1
balke khusi is baat ki hai k misbah chakka maratay waqt gira nhi,1
ammi pochti hain khane mein kya doon to mein kehta hoon etra sheet plz,1
magharbi wasti riyasaton main barf bari ka silsala jari,1
janty hoty to mere hoty,1
kisi k sa ath sahii par wo nazar to,1
kaha na yaad aaty ho tu bus yad aaty ho,1
ye mohabt b kya chz hy,1
muskura k guzar jana zaroori tha kya,1
barha mulk ban gaya,1
dobara muslim league q punjab kay bila muqabla saddar muntakhib,1
nov ko kahira misar me mohammad ali pasha ki nigrani me publish hwa,1
tum pay aitbaar ki,1
ek muhabbat karli,1
dosra tum sey karli,1
kia khabar thi k tujhe ye hunar b aata hy,1
js qaom ka aghaz hi iqra se huwa tha,1
ilm hasil kerna ibadet or ilm ki tlash jihad hy,1
zindagi ko badalne me waqt nahi lagta,1
pehle mohabat ka iqraar karna,1
zameen k neeche sakoon sey rehtay hain,1
kabhi aap dusro k lye dil se dua mang kr dekho,1
apko kabhi apne lye mangne ki zarurt hi nahi paregi aur wo ap k,1
nadan itna nahi samjhi ishq chahre se nahi nazron se shuru hota ha,1
kaash aisa ho,1
mera pehla pyar,1
k din namaz k liye azaan di jaey to tum allah k zikar ki taraf daor kar aao,1
haiseat say half utha liya,1
indies ko hara kar world cup martaba jeet lia,1
kr lo mhbt rasul e pak saww se qk akhrat me un k siwa koi hamara na hoga,1
bugti mein civilian hukmrani bahal ki jaye adalti hukum,1
nationality nahin chor sakta,1
kabi thehro meray dill men muhabat seekh jao gy,1
allah pak ki mehrabani pr hai is liye,1
allah ki makhlooq pe mehrbani krty raho,1
allah tm pr mehrban rahy ga,1
titt liyaan mandlarhi hein kanch k gulldaan par lt,1
darood shareef ki kasrat ki jiay,1
allah pak ham sb k dilon ko aaqa huzoor saww k ishq se munawar krdy,1
na jany q us ki aankhon pe zindagi lutanay ko ji chahta hai,1
daikha ho tou aa mere ujrey howay bikhrey,1
apny andar se ghuroor ki aadat ko mitta dena chahty ho,1
to ghareeb logon ko salam kr lia kro,1
or cricket ki all commandz muft hasil kren,1
ab khayal rakhna apna,1
hr ik parcham sa uoncha parcham e islam ho jaya,1
aik baar darood e pak par kr agay forward kren,1
ba khuda tujh se kuch nahi chaha,1
mai apnay nabi s a w w se mhbt q na karu k un se haseen to janat b nhi,1
kabhi aap dusro k lye dil se dua mang kr dekho,1
apko kabhi apne lye mangne ki zarurt hi nahi paregi,1
kon kehta hy guzra waqt wapis nai ata or sb khte hen ktna nurani chehra hy,1
ab sham ho chuki hai n mera hath tham l,1
bilkul muft hasil karen,1
na koi tmhy mot dy skta hy amp na koi tmhra rizq km kr skta hy,1
beshk allah bht rehm krny wla hy,1
karachi k badalte hue halaat or nit nayi faida mand offers se bakhabar rahiye bilkul free,1
ar tabba sports comple me apmf job fair ka agaz ho gaya hai,1
hamara saala tajurba ap ke umeed,1
aaj bhi shehar me target killing ka koi waqia pesh nahi aaya allah aman ko dawam bakhshay aameen,1
karachi k badalte hue halaat or nit nayi faida mand offers se bakhabar rahiye bilkul free,1
mukhtalif jamato ki janib se rangers k haq me muzahire,1
karachi press club per mukhtalif jamato or nine zero per mqm ki janib se sindhi topi or ajrak day manaya gaya,1
rabi ul awal eid e milad un nabi jumerat december ko ho gi,1
ye mamla peer tk hal hojaye ga ch nisar ehtiyat se kam len,1
apne yadgar lamhat ko shandar banain,1
aaj bhi shehar me target killing ka koi waqia pesh nahi aaya allah aman ko dawam bakhshay aameen,1
citynews ki janib se police rangers ko khiraj e tehseen,1
baldyati elections me polling ka silsila jaari awam me josh o kharosh,1
apne yadgar lamhat ko shandar banain,1
citynews ki janib se kamyab security iqdamat per police rangers ko khiraj e tehseen,1
dec ko baldyati elections k mauqay per karachi me loadshedding nahi ki jaigi,1
aaj shehar me target killing ka koi bhi waqia pesh nahi aaya allah aman ko dawam bakhshay aameen,1
azad umeedwar sameer qureshi symbol hanger ko vote de ker khidmat ka mauqa dein,1
dist korangi uc green town ward abdul mabood majid sheikh azad umedwar intkhabi nishan bijli ka heater ko vote dein,1
december ko karachi k awam taliban k hamiyo ko mustarad ker den ge hyder abbas rizvi mqm,1
imran khan ka kal bhi rally nikalnay ka elaan,1
apne yadgar lamhat ko shandar banain,1
karkunan ki badi tadad airport k bahir mojood,1
aaj bhi shehar me target killing ka koi waqia pesh nahi aaya allah aman ko dawam bakhshay aameen,1
azad umeedwar sameer qureshi symbol hanger ko vote de ker khidmat ka mauqa dein,1
se pmln ki rally rawan dawan nagmo per raqs,1
amantech ne wada nibhaya,1
behtar rozgaar ka moqah dilaya,1
adaalati pabandi k pesh e nazar security idaro ne altaf hussain ki tasveer walay boards utaar diye,1
bds ne bomb ko nakara bana dia,1
wukla gawaho or ehlkaro k qatilo or sahulatkaro ko girftar kia jaiga,1
mutasrin e zalzala ki dil khol kr madad karen,1
karachi me aashura k mauqay per mukammal aman raha,1
kamyab security intizamat per rangers police or intizamia ko mubarakbad,1
pakistan ko ab tak runs ki bartari hasil,1
karachi ki prime location per mobile ka karobar kerne ka nadir moqa,1
bank me daketi k doran guard ki firing se dakait halak shanakht nahe hosaki jinnah hosp shift rpt maqsood alam,1
ibrahim hydri se killers griftar,1
gharelo cylinder or commercial cylinder rupay sasta hogaya,1
janwaron k rate kam hone ka imkan,1
mein sirf payment pr shop k malik banye baqaya kama k ada kijea,1
jald nayi qayadat samnay la raha hoon,1
pia ka maah e ramzan k doraan andron e mulk parwazon k kirayon me feesad kami ka elaan,1
wahab riaz ne or m hafeez ne wicket hasil ki,1
sadar bruns road old city area samet kayi elaaqo me bajay se he samosay pakoray bikna shuru,1
pak fouj k shohdaa k lawahiqeen k lye sindh me acre zameen denay ka faisla,1
sabiqa ummaton ki tarah tum per bhi rozay farz kiye gaye hain takay tum mut taqi ban jao,1
tamam members se bharpoor barish k lye dua kernay ki appeal,1
jo shakhs allah aur qayamat per eman rakhta ho usay chahiye k achi baat karay parosi or mehman ka ikram karay,1
insaaf karo ye taqwa k qareeb tar hai aur allah se daro bay shak allah har cheez se baa khabar hai,1
tum me se koi us waqat tak momin nahi hoga jb tk apni pasandidah cheez ko apnay bhai k liye bhi pasand na karay,1
allah hidayat walay k seenay ko islam k liye khol deta hai,1
roza dhaal hai,1
jab quran parha jaye tau khamosh ho kar pori tawajjah se suno takay tum per raham kiya jaye,1
jannat k darwazon me se darwazay ka naam rayyan hai jis se siraf roza daar hi dakhil ho saken gay,1
allah salamti k ghar ki taraf bulata hai aur jisay chahay seedhay raastay ki taraf hidayat deta hai,1
allah ki bandagi karo gharibon ko khana khilaao aur salam ko aam karo jannat me salamti k sath dakhil ho gay,1
din k duno aur raat k kuch hisson me namaz qaim karo yaqeenan nekiyaan buraiyon ko mita deti hain,1
roz subah farishtay utartay hain un me se aik sakhi k liye dua,1
meray bandon ko bata do k main bakhashnay wala aur meharban hun,1
kart pr tola rupe ka hogia mazeed kami ka imakan,1
kisi miskeen ko sadqa dena sawab aur rishtay daar ko sadqa dena sawab hai aik sadqa ka dosra sila rahmi ka,1
allah momino ka difaa karta hy,1
shokat khanum me mareezo ka muft elaj hota hai,1
tum sab mil kar allah k samnay tauba karo takay tumhen falaah aur kamyabi naseeb ho,1
tum meray dunya me ghaar k sathi aur aakhrat me houz e kausar k bhi sathi aur rafiq ho gay,1
rahman k banday aajzi se chaltay jahilon se salamti ki baat kehtay aur raat ko ebadat kartay hain,1
allah majboor o bay kas ki pukaar sunta un ki takleef ko dor karta aur un ko apna naib banata hai,1
shehar me aaj target killing ka koi bhi waqia pesh nahi aaya allah aman ko dawam bakhshay aameen,1
aur momin ali se bughz nahi rakhta,1
allah aur farishtay nabi per durood bhejhtay hain momino tum bhi un per durood o salam bhejo,1
allah ki shaan ye hai k jab wo kisi cheez ka irada karta hai tau kehta hai ho ja tau wo hojati hai,1
hafeez ki wkts or shandar century ki badolat pakistan ne ka hadaf wickets per hasil ker lia,1
aey allah muavia ko logon k liye zariya e hidayat khud hidayat yaafta aur un se hidayat ka kaam bhi lijiye,1
jinho ne apni jaano per zulum kiya woh allah ki rehmat se maysu na ho allah sb gunah maf krta hai,1
meray sahaba r a sitaaron ki manind hain un me se tum jis ki bhi pairwi karo gay tau hidayat paao gay,1
allah jisay chahta hai qurb k liye chunta hai aur apni taraf ruju karnay walon ko hidayat deta hai,1
eid ki khushi me cng stations july ko khulenge or july tak cng stations bund nahe honge,1
momin bhai bhai hain apnay bhaiyon k darmiyan sulah karao allah se daro takay raham kiya jaye,1
aaj ki shab milnay walay watan pakistan ki salamati k lye duaao ki appeal,1
hum ne quran ko samajhnay k liye aasan kar diya phir koi hai sochnay or naseehat hasil karnay wala,1
jotumhen rasool den wo lay lo aur jis cheez se tumhen mana karen us se tum baaz raho allah se daro,1
jo shakhs ramzan k rozon k baad shawwal k rozay bhi rakhay tau wo hamesha roza rakhnay walay k manind hoga,1
k electric ka eid ul fitar per load shedding na karne ka elaan,1
farishto ka nuzool aakhir surto n ki tafseer,1
pani chori ki saza sal or lakh jurmana hoga,1
meri meray waliden ki meray ghar walon ki aur momin mardon khawateen ki maghfirat farma,1
ramzan ki aakhri raat me pori ummat k aamaal karnay walon ki maghfirat aur bakhshish ka faisla kia jata hai,1
tamam members ko eid ka chand mubarak,1
dua karen allah karachi ko aman ka gehwara bana day,1
pakistan ko matched ki series me ki bartari,1
kart pr tola rupe ka hogia mazeed kami ka imakan,1
bangal se aanay wala barish ka system kal sunday pakistan me dakhil hoga karachi me barish ka imkan,1
pakistan aaj ka match harnay k bawajood series se jeet gya,1
petrol ki qeemat me rupay paise or deisel ki qeemat me rupay paise fee litre kami ka elan,1
sindh tajir ittihad hartal nahi kare ga,1
peshab k douran dard jalan rukawat or qatron k aney se mutalik doctor se free mashware k lye abhi call kren,1
ab sirf rs mahana per hasil karein wo bhee warranty ka sath,1
dg rangers ki janib se insaf ki yaqeen dihani k baad mqm ne aaj monday ki hartal ki call wapis le li,1
sarko per mqm ppp pml n pti samet kayi mukhaalif jamato k camps per jashan,1
icc ka salman butt or asif pr sep se pabandi hatanay ka elan international,1
cricket khel saken gay,1
sep se petrol rs diesel matti ka tail rupay fi liter sasta honay ka imkan,1
bomb phat na saka,1
pakistan me sonay ki fee tola qeemat aik hazaar rupay izafay k baad hazaar rupay ho gai,1
operation kisi party k khilaf nahi mujrimo k khilaf hai,1
azmeen e hujjaj umrah k lye khushkhabri,1
scheme ka rihaishi plot baichna chahain to mukamal aitamad k sath rabta karain,1
kse inde points k izafay k baad points per band,1
tumhe watan ki hawaen salam kehti hen,1
over seas pakistanio k plots per china cutting ker k banaye jane wale makanat gira diye gaye,1
altaf hussain ki taqareer bayanat tasaveer dikhane per pabandi lagadi gaye,1
zulfiqar ali bhutto ki shakhsiyat atni bhar pur aur hangama khaiz hai,1
aur pakistani tareekh per app nay itnay gehray asrat morattab keyeh kay inka ahatah karna kai jildon ka matqazi hay,1
app kay walid sir shahnawaz bhutto nay app ki taleem o tarbiat per khususi tawajah di,1
zulfiqar ali bhutto bohot achchay moqarir thay cricket bhi khaltay thay aur tulba ki siasat mein bhi hissa latay thay,1
garz har laihaz say aik mumtaz talib ilm thay,1
october mein unhain uno mein pakistani wafad ka quaid bana ker bhaja gai to zulfiqar ali bhutto nay russia aur america ki taraf say takhfife aslaha ki tajaweez kay silsilay mein pakistani moqif bohot khubsurti say pesh kiya,1
iss daur mein woh ayub khan kay motamid tarin sathi samjhay jatay thay,1
kay dastoor ko akhri shakal denay mein woh manzoor qadir kay dast rast thay,1
mein sadar general ayub khan nay unhain hilal pakistan ka tamga dia jo pakistan ka sab say bara civil award hay,1
ali bhutto ki khahis thi kay unhain wazir kharja moqarrar kiya jaye,1
wazir e kharja ki hasiat say unhon nay communist block kay sath khus gawar taluq kay qaim aur chine kay sath dosti qaim kernay ki taraf peshraft ki,1
jagirdarana pas manzar kay bawjood apni maa kay sath honay walay bartao kay natijay mein woh garibon aur pisay hua awam kay sath husn e salok ka jazba rakh tay thay,1
iss tarah bhutto kay mijaz ki tashkil mein unkay jagidana mijaz kay sath sath garib perwari ka jazba bhi tha,1
aala taleem nay unhain bana dia tha,1
iss kay sath sath unhon nay socialism ka bagor motala kia tha iss tarah woh ikhtaiarat ko markazi shakhsiyat ya markazi adaron kay pass jama kernay ka rojhan bhi rakhtay thay,1
bhutto kay zehan mein apni siasi jaddo jahad kay khatoot bilkul wazah tha,1
is duniya mein bohat se log jaah o mansab ke peeche bhaagte dikhai dete hain lekin vladimir putin ko dekh kar aisa maloom hota hai ke jaise aeham tareen auhdey khud in ka taqqub kar rahe hon,1
aik taraf to inhe marshal arts se na sirf qalbi lagao hai bal ke wo judo ke mahir black belt dawn bhi hain,1
jab ke dosri janib inhe jarihana mizaaj ka hamil aur khatraat mool lene wala politics samjha jata hai,1
wo taleem ke maidan mein kisi se piche nahi rahe inho ne qanoon mein graduation ke bad economics mein doctorate ki degree bhi hasil ki,1
mein wo senate peters burg ke deputy mayor ban gae,1
mukhtalif auhdon par faiz rehne ke bad august mein russian president boris ulsan ne putin ko prime minister bana diya aur usi saal december ko ulsan ne president se istefa dete hue inhe qaiym maqam president muqarrar kiya,1
mein inho ne dobara sadarti intekhab mein kamiyabi hasil ki,1
mubasireen ke mutabiq president putin ke azam o iraade ki pukhtagi ne in ki kamiyabiyon mein behad aeham kirdar ada kiya gaya hai,1
president putin ko maghrabi zarae iblaagh ne nae russia ka czar ka khitaab diya hai guzre waqton mein russia ke badshahon ko czar kaha jata tha,1
jawahar laal nehru ke siyasi turke ki maujoda waris italvi nasaad sonia gandhi duniya ki sab se barhi jamhoriyat kehlane wale mulk bharat ke sab se taqatwar aur purkashish auhdey yani wazarat e uzma ko thukrane wali ikloti politician hain,1
mein rajiv gandhi se shadi ke bad inho ne bharat mein rehaiysh ikhteyar kar li,1
ibteda mein sonia ko bharti khane aur malbosaat zara pasand nahi aae aur aik dafa in ki mini skirt mein tasveer shaey ho jane par tanaza bhi uth khara hua tha lekin jaisa des waisa bhes ke masdaaq inho ne sonia maino se sonia gandhi banne ke liye na sirf desi malbosaat aur khane apna liye bal ke dekhte he dekhte zabardast hindi bhi bolne lagi,1
jab sonia gandhi se pocha gaya ke wo kya chez hai jo inhe barhe barhe auhdey aur mansab chor dene ka hausla deti hai to in ke kehna tha kuch logon par dhann kamane ki dhunn sawaar hoti hai baaz afraad sirf naam kamane ko he apna dharam bana lete hain lekin mere nazdeek sab se aeham baat izzat kamana hai baaz auqaat kisi auhdey par faiyz ho kar wo izzat o takreem hasil nahi ki ja sakti jo use qurbaan kar dene ke siley mein milti hai,1
tableghi ijtema poray alam ki hidayat aur pakistan ki sirbulandi k khasosi dua say ikhtetam pazeer qaflon ke wapsi shuro,1
nadra ka cnic token aap apnay mobile par bhe check kar sktay hain,1
afrad k naam ecl aur k black list se kharij aainda naam ecl me dalnay ka faisla committee karay gi wizarat e dakhla,1
mqm ne imran khan ki na ahli k liye ecp me dair darkhast wapis lay li,1
qaum pak army k sath hy,1
sirf bar darood sharif parh kar muslim dosto ko send kro,1
nikya milti hain,1
china or taiwan k presidents ki k bad pehli mulaqat hum aik khandan k hai humen taqseem nhi kia ja sakta chinese president,1
icc nay nayi test ranking jari kar di bowling main yasir shah dusray,1
younus khan chattay aur misbah ul haq position pr qabiz,1
india nay test match mein south africa ko runs say shikst diye kar matcho n ki sereis mein ki bartari hasil karli,1
pti ka balochistan mein tanzeem saazi ka fasila sardar yar mohd rind ko pti balochistan ka org muqarar kar diya gaya,1
khuda kare har din apki khushian petrol k rates ki tarha barhti rahin,1
mehekma sehat sindh ne taleemi idaro me cigret noshi or farokht per pabandi aaid kerdi sheesha cafe bhi band karne ka faisla,1
now he is only one behind pakistan record which is on the trot by intikhab alam,1
reham ko talaq ki waja jemaima nahi reham ka mazi hy haftay qabal alahidgi hoi tak elan na karnay ka muahida tha daily mail,1
